id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-433134,2023-01-23,000002,Echange,237,,,AU FOSSE DES MOULINS,B067,80260,80584,Naours,80,,,80584000AC0112,,,,,,,,,,,,,0,,,,,T,terres,,,291,2.286322,50.038341
2023-433134,2023-01-23,000002,Echange,237,,,COTE SOUS LES MOULINS,B036,80260,80584,Naours,80,,,805840000D0408,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,450,2.28655,50.036686
2023-433135,2023-02-01,000001,Vente,70000,6,,PL COURBET,0360,80410,80182,Cayeux-sur-Mer,80,,,80182000BE0285,,,,,,,,,,,,,0,1,Maison,52,3,S,sols,,,162,1.494702,50.183695
2023-433135,2023-02-01,000001,Vente,70000,6,,PL COURBET,0360,80410,80182,Cayeux-sur-Mer,80,,,80182000BE0285,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,162,1.494702,50.183695
2023-433136,2023-02-08,000001,Vente,97000,2,,SQ DES TROYENS,7840,80080,80021,Amiens,80,,,80021000CL0194,,,243,78.93,,,,,,,,,1,2,Appartement,79,4,,,,,,2.303619,49.910078
2023-433136,2023-02-08,000001,Vente,97000,2,,SQ DES TROYENS,7840,80080,80021,Amiens,80,,,80021000CL0194,,,947,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.303619,49.910078
2023-433136,2023-02-08,000001,Vente,97000,2,,SQ DES TROYENS,7840,80080,80021,Amiens,80,,,80021000CL0194,,,293,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.303619,49.910078
2023-433137,2023-02-01,000001,Vente,88000,13,,GR GRANDE RUE,0168,80460,80826,Woignarue,80,,,808260000F0734,,,,,,,,,,,,,0,1,Maison,59,3,S,sols,,,102,1.496466,50.107936
2023-433138,2023-02-02,000001,Vente,146000,2,T,RUE LAURENDEAU,4810,80000,80021,Amiens,80,,,80021000HL0403,,,32,,,,,,,,,,1,2,Appartement,49,2,,,,,,2.289291,49.887022
2023-433138,2023-02-02,000001,Vente,146000,121,,RUE DE PARIS,6140,80000,80021,Amiens,80,,,80021000HL0403,,,44,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.289291,49.887022
2023-433139,2023-01-17,000001,Vente,140000,1,B,RUE DU BOSQUET,0255,80320,80621,Hypercourt,80,,,80621608AC0094,,,,,,,,,,,,,0,1,Maison,86,4,S,sols,,,717,2.845664,49.809458
2023-433140,2023-02-08,000001,Vente,175000,103,,RUE CROIX SAINT FIRMIN,2240,80090,80021,Amiens,80,,,80021000DS0108,,,,,,,,,,,,,0,1,Maison,69,4,S,sols,,,90,2.316787,49.882923
2023-433140,2023-02-08,000001,Vente,175000,103,,RUE CROIX SAINT FIRMIN,2240,80090,80021,Amiens,80,,,80021000DS0108,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,90,2.316787,49.882923
2023-433141,2023-01-17,000001,Vente,415130,54,,RUE LUCIEN LECOINTE,5250,80080,80021,Amiens,80,,,80021000CI0695,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,937,2.308303,49.905147
2023-433141,2023-01-17,000001,Vente,415130,54,,RUE LUCIEN LECOINTE,5250,80080,80021,Amiens,80,,,80021000CI0695,,,,,,,,,,,,,0,1,Maison,92,4,S,sols,,,937,2.308303,49.905147
2023-433141,2023-01-17,000001,Vente,415130,54,,RUE LUCIEN LECOINTE,5250,80080,80021,Amiens,80,,,80021000CI0695,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,937,2.308303,49.905147
2023-433141,2023-01-17,000001,Vente,415130,54,,RUE LUCIEN LECOINTE,5250,80080,80021,Amiens,80,,,80021000CI0695,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,937,2.308303,49.905147
2023-433142,2023-01-17,000001,Vente,60000,6,,RUE DU VAL,0460,80170,80162,Caix,80,,,80162000AC0248,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,254,2.641607,49.816973
2023-433142,2023-01-17,000001,Vente,60000,6,,RUE DU VAL,0460,80170,80162,Caix,80,,,80162000AC0248,,,,,,,,,,,,,0,1,Maison,75,4,S,sols,,,254,2.641607,49.816973
2023-433142,2023-01-17,000001,Vente,60000,6,,RUE DU VAL,0460,80170,80162,Caix,80,,,80162000AC0248,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,254,2.641607,49.816973
2023-433142,2023-01-17,000001,Vente,60000,6,,RUE DU VAL,0460,80170,80162,Caix,80,,,80162000AC0248,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,254,2.641607,49.816973
2023-433142,2023-01-17,000001,Vente,60000,,,LE VILLAGE,B088,80170,80162,Caix,80,,,80162000AC0351,,,,,,,,,,,,,0,,,,,J,jardins,,,130,2.642017,49.817275
2023-433142,2023-01-17,000001,Vente,60000,6,,RUE DU VAL,0460,80170,80162,Caix,80,,,80162000AC0365,,,,,,,,,,,,,0,,,,,S,sols,,,770,2.641479,49.817053
2023-433142,2023-01-17,000001,Vente,60000,6,,RUE DU VAL,0460,80170,80162,Caix,80,,,80162000AC0365,,,,,,,,,,,,,0,,,,,J,jardins,,,381,2.641479,49.817053
2023-433143,2023-01-25,000001,Vente,133590,10,,RUE DE NESLE,0041,80200,80509,Marchélepot-Misery,80,,,80509000AC0195,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,666,2.868644,49.831809
2023-433143,2023-01-25,000001,Vente,133590,10,,RUE DE NESLE,0041,80200,80509,Marchélepot-Misery,80,,,80509000AC0195,,,,,,,,,,,,,0,1,Maison,93,5,S,sols,,,666,2.868644,49.831809
2023-433143,2023-01-25,000001,Vente,133590,10,,RUE DE NESLE,0041,80200,80509,Marchélepot-Misery,80,,,80509000AC0195,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,903,2.868644,49.831809
2023-433143,2023-01-25,000001,Vente,133590,10,,RUE DE NESLE,0041,80200,80509,Marchélepot-Misery,80,,,80509000AC0195,,,,,,,,,,,,,0,1,Maison,93,5,J,jardins,,,903,2.868644,49.831809
2023-433144,2023-01-18,000001,Vente,100000,25,,RUE NEUVE,0260,80980,80247,Dompierre-Becquincourt,80,,,80247000AC0134,,,,,,,,,,,,,0,1,Maison,81,5,S,sols,,,453,2.801681,49.907363
2023-433144,2023-01-18,000001,Vente,100000,25,,RUE NEUVE,0260,80980,80247,Dompierre-Becquincourt,80,,,80247000AC0134,,,,,,,,,,,,,0,1,Maison,81,5,J,jardins,,,799,2.801681,49.907363
2023-433145,2023-01-18,000001,Vente,72000,7,,RUE DE LA PAPETERIE,1000,80300,80016,Albert,80,,,80016000AW0417,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,142,2.650552,49.999496
2023-433145,2023-01-18,000001,Vente,72000,7,,RUE DE LA PAPETERIE,1000,80300,80016,Albert,80,,,80016000AW0417,,,,,,,,,,,,,0,1,Maison,62,4,S,sols,,,142,2.650552,49.999496
2023-433146,2023-01-20,000001,Vente,44500,,,RUE DU VAL EN CENDRES,0200,80210,80556,Mons-Boubert,80,,,805560000E1083,,,,,,,,,,,,,0,,,,,P,prés,,,1092,1.673086,50.136388
2023-433146,2023-01-20,000001,Vente,44500,,,RUE DU VAL EN CENDRES,0200,80210,80556,Mons-Boubert,80,,,805560000E1084,,,,,,,,,,,,,0,,,,,P,prés,,,66,1.673304,50.136566
2023-433147,2023-01-20,000001,Vente,191500,20,,RUE DU GENERAL DE GAULLE,0016,80150,80133,Brailly-Cornehotte,80,,,801330000E0528,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,992,1.958181,50.217357
2023-433147,2023-01-20,000001,Vente,191500,20,,RUE DU GENERAL DE GAULLE,0016,80150,80133,Brailly-Cornehotte,80,,,801330000E0528,,,,,,,,,,,,,0,1,Maison,140,6,S,sols,,,992,1.958181,50.217357
2023-433147,2023-01-20,000001,Vente,191500,20,,RUE DU GENERAL DE GAULLE,0016,80150,80133,Brailly-Cornehotte,80,,,801330000E0528,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,992,1.958181,50.217357
2023-433148,2023-02-01,000001,Vente,200000,99,,RUE COIRET CHEVALIER,0335,80410,80182,Cayeux-sur-Mer,80,,,80182000BD0149,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,714,1.50338,50.183536
2023-433148,2023-02-01,000001,Vente,200000,99,,RUE COIRET CHEVALIER,0335,80410,80182,Cayeux-sur-Mer,80,,,80182000BD0149,,,,,,,,,,,,,0,1,Maison,79,3,S,sols,,,714,1.50338,50.183536
2023-433149,2023-01-18,000001,Vente,115000,3,,RUE JEAN LEBAS,0220,80320,80186,Chaulnes,80,,,80186000AD0215,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,426,2.808675,49.817503
2023-433149,2023-01-18,000001,Vente,115000,3,,RUE JEAN LEBAS,0220,80320,80186,Chaulnes,80,,,80186000AD0215,,,,,,,,,,,,,0,1,Maison,47,4,S,sols,,,426,2.808675,49.817503
2023-433150,2023-02-06,000001,Vente,125000,2,,IMP DU HAMEL,0049,80230,80146,Brutelles,80,,,80146000ZA0100,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,18,0,S,sols,,,659,1.527187,50.141571
2023-433150,2023-02-06,000001,Vente,125000,2,,IMP DU HAMEL,0049,80230,80146,Brutelles,80,,,80146000ZA0100,,,,,,,,,,,,,0,1,Maison,90,4,S,sols,,,659,1.527187,50.141571
2023-433151,2023-01-31,000001,Vente,138300,65,,RUE LAVALARD,4820,80000,80021,Amiens,80,,,80021000VE0169,,,17,45.81,,,,,,,,,1,2,Appartement,46,2,,,,,,2.294266,49.890964
2023-433151,2023-01-31,000001,Vente,138300,65,,RUE LAVALARD,4820,80000,80021,Amiens,80,,,80021000VE0169,,,27,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.294266,49.890964
2023-433151,2023-01-31,000001,Vente,138300,65,,RUE LAVALARD,4820,80000,80021,Amiens,80,,,80021000VE0169,,,72,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.294266,49.890964
2023-433152,2023-02-06,000001,Vente,25000,,,RUE DU VAL EN CENDRES,0200,80210,80556,Mons-Boubert,80,,,805560000E1095,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1068,1.661216,50.126382
2023-433152,2023-02-06,000001,Vente,25000,,,RUE DU VAL EN CENDRES,0200,80210,80556,Mons-Boubert,80,,,805560000E1098,,,,,,,,,,,,,0,,,,,S,sols,,,20,1.661504,50.126287
2023-433153,2023-01-31,000001,Vente,227200,1146,,BD DU GENERAL SIZAIRE,0525,80410,80182,Cayeux-sur-Mer,80,,,80182000BE0345,,,1,,4,,,,,,,,2,3,Dépendance,,0,,,,,,1.495883,50.185274
2023-433153,2023-01-31,000001,Vente,227200,1146,,BD DU GENERAL SIZAIRE,0525,80410,80182,Cayeux-sur-Mer,80,,,80182000BE0345,,,7,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.495883,50.185274
2023-433153,2023-01-31,000001,Vente,227200,1146,,BD DU GENERAL SIZAIRE,0525,80410,80182,Cayeux-sur-Mer,80,,,80182000BE0345,,,1,,4,,,,,,,,2,2,Appartement,90,5,,,,,,1.495883,50.185274
2023-433154,2023-01-13,000001,Vente,27000,9,,RUE GASTON CARON,0320,80360,80204,Combles,80,,,802040000A0161,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,88,2.862282,50.012619
2023-433154,2023-01-13,000001,Vente,27000,9,,RUE GASTON CARON,0320,80360,80204,Combles,80,,,802040000A0161,,,,,,,,,,,,,0,1,Maison,50,2,S,sols,,,88,2.862282,50.012619
2023-433154,2023-01-13,000001,Vente,27000,9,,RUE GASTON CARON,0320,80360,80204,Combles,80,,,802040000A0161,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,88,2.862282,50.012619
2023-433154,2023-01-13,000001,Vente,27000,,,LE VILLAGE,B033,80360,80204,Combles,80,,,802040000A1287,,,,,,,,,,,,,0,,,,,J,jardins,,,935,2.862285,50.012581
2023-433155,2023-01-26,000001,Vente,4600,,,VALLEE DU BOIS SEVE,B029,80240,80258,Driencourt,80,,,802580000A0005,,,,,,,,,,,,,0,,,,,T,terres,,,3690,2.995065,49.970079
2023-433156,2023-02-02,000001,Vente,61000,20,,RUE D ALBERT,0020,80300,80547,Millencourt,80,,,80547000AB0029,,,,,,,,,,,,,0,1,Maison,68,3,J,jardins,,,516,2.58948,50.001824
2023-433156,2023-02-02,000001,Vente,61000,20,,RUE D ALBERT,0020,80300,80547,Millencourt,80,,,80547000AB0029,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,436,2.58948,50.001824
2023-433156,2023-02-02,000001,Vente,61000,20,,RUE D ALBERT,0020,80300,80547,Millencourt,80,,,80547000AB0029,,,,,,,,,,,,,0,1,Maison,68,3,S,sols,,,436,2.58948,50.001824
2023-433156,2023-02-02,000001,Vente,61000,20,,RUE D ALBERT,0020,80300,80547,Millencourt,80,,,80547000AB0029,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,516,2.58948,50.001824
2023-433157,2023-01-30,000001,Vente,128250,72,,RUE JEAN JAURES,4460,80000,80021,Amiens,80,,,80021000BH0247,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.286567,49.898955
2023-433157,2023-01-30,000001,Vente,128250,72,,RUE JEAN JAURES,4460,80000,80021,Amiens,80,,,80021000BH0247,,,112,,,,,,,,,,1,2,Appartement,55,2,,,,,,2.286567,49.898955
2023-433157,2023-01-30,000001,Vente,128250,72,,RUE JEAN JAURES,4460,80000,80021,Amiens,80,,,80021000BH0247,,,65,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.286567,49.898955
2023-433158,2023-01-30,000001,Vente,120000,67,,RUE COQUEREL,2030,80000,80021,Amiens,80,,,80021000DX0084,,,,,,,,,,,,,0,1,Maison,73,5,S,sols,,,66,2.309467,49.883641
2023-433158,2023-01-30,000001,Vente,120000,67,,RUE COQUEREL,2030,80000,80021,Amiens,80,,,80021000DX0084,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,66,2.309467,49.883641
2023-433159,2023-02-06,000001,Vente,9500,28,,PL VOGEL,8320,80000,80021,Amiens,80,,,80021000VH0040,,,8,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.29611,49.897979
2023-433160,2023-02-08,000001,Vente en l'état futur d'achèvement,204000,,,AV DU GENERAL LECLERC,0430,80136,80674,Rivery,80,,,80674000AI0364,,,61,,,,,,,,,,1,,,,,,,,,,2.320846,49.902532
2023-433160,2023-02-08,000001,Vente en l'état futur d'achèvement,204000,,,AV DU GENERAL LECLERC,0430,80136,80674,Rivery,80,,,80674000AI0364,,,317,,,,,,,,,,1,,,,,,,,,,2.320846,49.902532
2023-433161,2023-02-07,000001,Vente,140000,26,,RUE HENRI BARBUSSE,0340,80390,80360,Fressenneville,80,,,80360000AC0440,,,,,,,,,,,,,0,1,Maison,80,4,S,sols,,,437,1.581471,50.071051
2023-433161,2023-02-07,000001,Vente,140000,,,FRESSENNEVILLE,B017,80390,80360,Fressenneville,80,,,80360000AC0442,,,,,,,,,,,,,0,,,,,J,jardins,,,30,1.5815,50.07091
2023-433161,2023-02-07,000001,Vente,140000,,,FRESSENNEVILLE,B017,80390,80360,Fressenneville,80,,,80360000AC0599,,,,,,,,,,,,,0,,,,,J,jardins,,,110,1.581554,50.070802
2023-433162,2023-02-08,000001,Vente,90000,2,,VC LE GUINDAL,0850,80100,80001,Abbeville,80,,,80001000XL0069,,,60,75.21,,,,,,,,,1,2,Appartement,75,4,,,,,,1.830753,50.106179
2023-433162,2023-02-08,000001,Vente,90000,2,,VC LE GUINDAL,0850,80100,80001,Abbeville,80,,,80001000XL0069,,,60,75.21,,,,,,,,,1,3,Dépendance,,0,,,,,,1.830753,50.106179
2023-433163,2023-02-04,000001,Vente,125000,16,,RUE DIDEROT,0470,80130,80368,Friville-Escarbotin,80,,,80368000AL0198,,,,,,,,,,,,,0,,,,,S,sols,,,260,1.540301,50.078282
2023-433163,2023-02-04,000001,Vente,125000,13,,RUE DIDEROT,0470,80130,80368,Friville-Escarbotin,80,,,80368000AL0199,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,0,S,sols,,,222,1.540592,50.078191
2023-433163,2023-02-04,000001,Vente,125000,,,FRIVILLE,B014,80130,80368,Friville-Escarbotin,80,,,80368000AL0206,,,,,,,,,,,,,0,,,,,S,sols,,,577,1.540047,50.078585
2023-433163,2023-02-04,000001,Vente,125000,,,FRIVILLE,B014,80130,80368,Friville-Escarbotin,80,,,80368000AL0207,,,,,,,,,,,,,0,,,,,S,sols,,,355,1.540571,50.078709
2023-433163,2023-02-04,000001,Vente,125000,,,FRIVILLE,B014,80130,80368,Friville-Escarbotin,80,,,80368000AL0216,,,,,,,,,,,,,0,,,,,S,sols,,,176,1.541186,50.079534
2023-433163,2023-02-04,000001,Vente,125000,,,FRIVILLE,B014,80130,80368,Friville-Escarbotin,80,,,80368000AL0219,,,,,,,,,,,,,0,,,,,S,sols,,,198,1.541642,50.07964
2023-433163,2023-02-04,000001,Vente,125000,,,FRIVILLE,B014,80130,80368,Friville-Escarbotin,80,,,80368000AL0225,,,,,,,,,,,,,0,,,,,S,sols,,,213,1.541963,50.079653
2023-433163,2023-02-04,000001,Vente,125000,,,FRIVILLE,B014,80130,80368,Friville-Escarbotin,80,,,80368000AL0240,,,,,,,,,,,,,0,,,,,S,sols,,,1968,1.541497,50.07878
2023-433163,2023-02-04,000001,Vente,125000,,,FRIVILLE,B014,80130,80368,Friville-Escarbotin,80,,,80368000AL0248,,,,,,,,,,,,,0,,,,,S,sols,,,430,1.541595,50.078181
2023-433163,2023-02-04,000001,Vente,125000,,,FRIVILLE,B014,80130,80368,Friville-Escarbotin,80,,,80368000AL0274,,,,,,,,,,,,,0,,,,,S,sols,,,287,1.542003,50.079129
2023-433163,2023-02-04,000001,Vente,125000,,,FRIVILLE,B014,80130,80368,Friville-Escarbotin,80,,,80368000AL0275,,,,,,,,,,,,,0,,,,,S,sols,,,792,1.542219,50.078246
2023-433164,2023-01-16,000001,Vente,500,,,AU FOSSE DES MOULINS,B067,80260,80584,Naours,80,,,805840000D0472,,,,,,,,,,,,,0,,,,,T,terres,,,327,2.283744,50.036948
2023-433164,2023-01-16,000001,Vente,500,,,AU FOSSE DES MOULINS,B067,80260,80584,Naours,80,,,805840000D0473,,,,,,,,,,,,,0,,,,,T,terres,,,163,2.283791,50.036993
2023-433165,2023-02-08,000002,Vente,400,,,ETALON,B020,80690,80344,Francières,80,,,803440000C0507,,,,,,,,,,,,,0,,,,,P,prés,,,398,,
2023-433165,2023-02-08,000002,Vente,400,,,ETALON,B020,80690,80344,Francières,80,,,803440000C0508,,,,,,,,,,,,,0,,,,,J,jardins,,,34,,
2023-433166,2023-02-01,000001,Vente,107500,30,,RUE DU STADE,0294,80132,80163,Cambron,80,,,80163000AC0027,,,,,,,,,,,,,0,1,Maison,95,5,S,sols,,,932,1.77097,50.113884
2023-433166,2023-02-01,000001,Vente,107500,30,,RUE DU STADE,0294,80132,80163,Cambron,80,,,80163000AC0027,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,932,1.77097,50.113884
2023-433166,2023-02-01,000001,Vente,107500,30,,RUE DU STADE,0294,80132,80163,Cambron,80,,,80163000AC0027,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,932,1.77097,50.113884
2023-433167,2023-01-09,000002,Echange,237,,,LA VALLEE BABETTE,B045,80131,80342,Framerville-Rainecourt,80,,,80342000ZW0092,,,,,,,,,,,,,0,,,,,T,terres,,,79,,
2023-433167,2023-01-09,000003,Echange,237,,,LA VALLEE BABETTE,B045,80131,80342,Framerville-Rainecourt,80,,,80342000ZW0090,,,,,,,,,,,,,0,,,,,L,landes,FRICH,Friche,79,,
2023-433168,2023-02-09,000001,Vente,149000,114,,RUE DU LIEUTENANT CARON,1150,80100,80001,Abbeville,80,,,80001000BL0084,,,,,,,,,,,,,0,1,Maison,86,4,S,sols,,,180,1.845837,50.112811
2023-433169,2023-01-12,000001,Vente,30000,49,,RUE CAVILLIER,1570,80000,80021,Amiens,80,,,80021000AV0105,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,34,2.282542,49.888686
2023-433170,2023-02-01,000001,Vente,100000,2,,RUE PORTE NOUVELLE,0300,80160,80717,Saint-Sauflieu,80,,,80717000AB0011,,,,,,,,,,,,,0,1,Maison,45,2,S,sols,,,377,2.247699,49.790302
2023-433170,2023-02-01,000001,Vente,100000,2,,RUE PORTE NOUVELLE,0300,80160,80717,Saint-Sauflieu,80,,,80717000AB0011,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,563,2.247699,49.790302
2023-433170,2023-02-01,000001,Vente,100000,2,,RUE PORTE NOUVELLE,0300,80160,80717,Saint-Sauflieu,80,,,80717000AB0011,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,563,2.247699,49.790302
2023-433170,2023-02-01,000001,Vente,100000,2,,RUE PORTE NOUVELLE,0300,80160,80717,Saint-Sauflieu,80,,,80717000AB0011,,,,,,,,,,,,,0,1,Maison,45,2,J,jardins,,,563,2.247699,49.790302
2023-433170,2023-02-01,000001,Vente,100000,2,,RUE PORTE NOUVELLE,0300,80160,80717,Saint-Sauflieu,80,,,80717000AB0011,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,377,2.247699,49.790302
2023-433170,2023-02-01,000001,Vente,100000,2,,RUE PORTE NOUVELLE,0300,80160,80717,Saint-Sauflieu,80,,,80717000AB0011,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,377,2.247699,49.790302
2023-433170,2023-02-01,000001,Vente,100000,2,,RUE PORTE NOUVELLE,0300,80160,80717,Saint-Sauflieu,80,,,80717000AB0011,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,377,2.247699,49.790302
2023-433170,2023-02-01,000001,Vente,100000,2,,RUE PORTE NOUVELLE,0300,80160,80717,Saint-Sauflieu,80,,,80717000AB0011,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,563,2.247699,49.790302
2023-433171,2023-01-16,000001,Vente,700,,,AU FOSSE DES MOULINS,B067,80260,80584,Naours,80,,,805840000D0467,,,,,,,,,,,,,0,,,,,T,terres,,,570,2.2831,50.036577
2023-433172,2023-02-08,000001,Vente,400000,7,,RUE DUFOUR,2790,80000,80021,Amiens,80,,,80021000EY0199,,,,,,,,,,,,,0,1,Maison,150,6,S,sols,,,234,2.297765,49.886008
2023-433172,2023-02-08,000001,Vente,400000,7,,RUE DUFOUR,2790,80000,80021,Amiens,80,,,80021000EY0199,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,234,2.297765,49.886008
2023-433172,2023-02-08,000001,Vente,400000,7,,RUE DUFOUR,2790,80000,80021,Amiens,80,,,80021000EY0199,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,234,2.297765,49.886008
2023-433173,2023-01-26,000001,Vente,150000,,,AU BOIS LE COMTE,B006,80300,80016,Albert,80,,,80016000ZI0051,,,,,,,,,,,,,0,,,,,S,sols,,,162,2.669463,50.009481
2023-433173,2023-01-26,000001,Vente,150000,,,AU BOIS LE COMTE,B006,80300,80016,Albert,80,,,80016000ZI0052,,,,,,,,,,,,,0,,,,,S,sols,,,2768,2.669912,50.009354
2023-433173,2023-01-26,000001,Vente,150000,,,AV DU GENERAL FAIDHERBE,0580,80300,80016,Albert,80,,,80016000ZI0084,,,,,,,,,,,,,0,,,,,S,sols,,,430,2.669417,50.009066
2023-433174,2023-02-08,000001,Vente,199000,121,,RUE ABBE DE L EPEE,0030,80000,80021,Amiens,80,,,80021000CP0149,,,,,,,,,,,,,0,1,Maison,42,2,S,sols,,,369,2.318007,49.899784
2023-433175,2023-02-02,000001,Vente,2000,,,LA MONTAGNE,B066,80670,80566,Fieffes-Montrelet,80,,,80566309AC0099,,,,,,,,,,,,,0,,,,,P,prés,,,1450,2.231683,50.076847
2023-433176,2023-02-08,000001,Vente,41500,10,,RUE DE COURTIEUX,0070,80220,80362,Frettemeule,80,,,803620000B0472,,,,,,,,,,,,,0,1,Maison,64,3,S,sols,,,375,1.64195,50.01428
2023-433176,2023-02-08,000001,Vente,41500,10,,RUE DE COURTIEUX,0070,80220,80362,Frettemeule,80,,,803620000B0472,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,375,1.64195,50.01428
2023-433177,2023-01-24,000001,Vente,560000,5196,F,RTE DE NORMANDIE,0110,80290,80479,Lignières-Châtelain,80,,,80479000AI0048,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,3460,0,S,sols,,,5620,1.854817,49.772991
2023-433177,2023-01-24,000001,Vente,560000,5196,F,RTE DE NORMANDIE,0110,80290,80479,Lignières-Châtelain,80,,,80479000AI0048,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,3460,0,P,prés,,,7449,1.854817,49.772991
2023-433177,2023-01-24,000001,Vente,560000,95,,RTE DE NORMANDIE,0110,80290,80479,Lignières-Châtelain,80,,,80479000AI0049,,,,,,,,,,,,,0,1,Maison,117,3,S,sols,,,603,1.854972,49.773602
2023-433178,2023-01-26,000001,Vente,121000,18,,RUE DU HAUT,0160,80430,80062,Beaucamps-le-Vieux,80,,,80062000AH0009,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,310,1.773652,49.84052
2023-433178,2023-01-26,000001,Vente,121000,18,,RUE DU HAUT,0160,80430,80062,Beaucamps-le-Vieux,80,,,80062000AH0009,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,310,1.773652,49.84052
2023-433178,2023-01-26,000001,Vente,121000,18,,RUE DU HAUT,0160,80430,80062,Beaucamps-le-Vieux,80,,,80062000AH0009,,,,,,,,,,,,,0,1,Maison,83,4,S,sols,,,310,1.773652,49.84052
2023-433178,2023-01-26,000001,Vente,121000,,,LE VILLAGE,B021,80430,80062,Beaucamps-le-Vieux,80,,,80062000AH0250,,,,,,,,,,,,,0,,,,,S,sols,,,492,1.773356,49.840719
2023-433179,2023-02-02,000001,Vente,11000,,,LES CHAMPS DU BOIS,B018,80260,80431,Hérissart,80,,,80431000ZH0094,,,,,,,,,,,,,0,,,,,T,terres,,,10850,2.405834,50.031752
2023-433180,2023-01-26,000001,Vente,77000,50,,RUE DU 8 MAI 1945,0445,80600,80253,Doullens,80,,,80253000AL0051,,,,,,,,,,,,,0,1,Maison,82,5,S,sols,,,337,2.331718,50.162684
2023-433181,2023-02-03,000001,Vente,125400,199,,RES FLEURIE MARGUERITES,A066,80090,80021,Amiens,80,,,80021000EM0027,,,296,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.309918,49.878903
2023-433181,2023-02-03,000001,Vente,125400,199,,RES FLEURIE MARGUERITES,A066,80090,80021,Amiens,80,,,80021000EM0027,,,44,61.5,,,,,,,,,1,2,Appartement,60,4,,,,,,2.309918,49.878903
2023-433182,2023-02-01,000002,Vente,1000,14,,RUE DU PONT,0029,80160,80627,Plachy-Buyon,80,,,80627000AB0158,,,,,,,,,,,,,0,1,Maison,63,3,S,sols,,,54,,
